x,y,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
4.5,6,-100,-74.5095845,-73.42459787,-65.81840116,-66.39045135,-60.34509745,-62.32049556,-69.70856103
4.5,7.5,-72.81248389,-65.58539186,-71.55437288,-66.47281197,-65.54391568,-57.05504613,-59.62166616,-69.58205544
4.5,9,-70.62258015,-65.61395797,-74.7559628,-64.97251524,-65.70102304,-58.881478,-63.34861923,-72.95455043
4.5,10.5,-73.0965353,-72.97348492,-74.66438903,-59.88319276,-66.73410203,-58.29737206,-66.11036897,-72.49215465
4.5,12,-72.30404183,-73.80610945,-84.80057603,-60.31231876,-66.3682508,-65.58342431,-68.31663626,-67.12753248
4.5,13.5,-66.12405136,-68.79918419,-74.18597618,-52.57762544,-68.33499146,-62.38071799,-64.33486533,-73.21590284
4.5,15,-71.31640013,-66.12135262,-67.96341903,-49.17979531,-72.25761704,-58.85775703,-61.38408141,-67.26496117
4.5,16.5,-66.58481315,-69.4451554,-84.48185834,-59.17010195,-71.98656845,-60.38299006,-61.66144911,-71.38420046
4.5,18,-61.74981755,-70.22413541,-66.86344623,-65.9658989,-68.31851616,-64.47676482,-65.90891865,-76.11154284
4.5,19.5,-64.42785883,-65.418315,-73.85832049,-74.9812309,-65.61957424,-58.97988414,-62.3668292,-67.15195969
4.5,21,-65.21939322,-60.47842393,-76.08704289,-61.01470278,-70.80258906,-60.34919509,-59.65064217,-69.5676803
4.5,22.5,-65.47637079,-61.51835337,-67.00082417,-66.74699762,-66.13293427,-64.21070452,-62.36292451,-72.39421116
4.5,24,-64.16562173,-61.61635593,-72.06934069,-63.52183456,-68.89801718,-64.19330622,-80.49697272,-76.85714469
4.5,25.5,-62.73284791,-57.66771962,-75.09756441,-62.57238778,-69.55339723,-65.68356923,-100,-75.5924051
4.5,27,-65.82118194,-60.66353568,-71.92990998,-65.32904722,-67.90751457,-67.5083348,-71.26212346,-81.82704388
6,27,-65.31450798,-65.00921639,-72.27002349,-66.00651553,-71.8331451,-65.92196682,-65.98080103,-69.20674822
6,25.5,-67.41130936,-59.4933848,-70.22698199,-65.96292872,-77.83937898,-62.09687276,-61.87192423,-75.89223384
6,24,-61.58856516,-59.06953397,-98.21083294,-62.46184366,-66.88905631,-59.52627372,-66.86669963,-74.11321366
6,22.5,-65.66745296,-57.70552801,-97.41487815,-65.95786892,-67.34943412,-60.16703723,-66.06146961,-73.58089414
6,21,-67.93986533,-65.6724205,-71.21697144,-71.61568641,-76.25710936,-65.05128955,-65.52827016,-70.18488562
6,19.5,-64.96166691,-73.69834973,-69.12760964,-62.52006026,-70.70230103,-61.94417588,-67.25914853,-65.95969351
6,18,-65.72136575,-65.54560377,-68.69126688,-58.74730817,-94.135022,-64.89116538,-64.63033889,-66.22415024
6,16.5,-67.12167338,-61.45801518,-97.65092739,-70.81992762,-75.67120539,-90.49831259,-61.35249247,-98.53748585
6,15,-69.20317703,-65.66610542,-87.33668622,-58.65876355,-79.52865418,-60.56906955,-63.38837091,-65.43824116
6,13.5,-71.63772316,-74.10215091,-77.46772089,-58.70284658,-72.37707855,-56.69433899,-58.49185126,-65.91260083
6,12,-70.36564339,-73.54307527,-73.54618259,-64.0805911,-70.0390691,-56.63183189,-57.86469901,-76.84259003
6,10.5,-71.63123988,-71.57418469,-65.71697107,-68.74927419,-73.07170968,-62.08681633,-66.99267887,-70.88986657
6,9,-76.60084796,-70.72350805,-69.02419087,-64.62518094,-73.77312645,-63.30729627,-74.67164917,-66.19140028
6,7.5,-71.21082831,-97.86224559,-70.96813886,-60.73845828,-68.63461459,-64.48680184,-58.6626548,-79.22060317
6,6,-73.90936634,-78.48954801,-71.62979007,-62.21543653,-72.65113711,-57.86449245,-59.67015083,-74.51145445
6,4.5,-73.63149101,-71.37618136,-74.96351101,-82.20943896,-68.41273473,-56.91657466,-65.55745099,-68.24466319
6,3,-72.51785616,-64.13310209,-73.38330021,-62.05724967,-65.79959952,-56.23225289,-59.06740344,-70.37946749
6,1.5,-76.99635331,-73.58658843,-73.66776167,-66.27912923,-63.3626476,-57.05855105,-60.7844041,-73.7087081
7.5,1.5,-73.72192842,-78.66993701,-77.76202343,-65.82464349,-65.3119147,-63.71150453,-58.46589941,-65.96684864
7.5,3,-97.35784614,-75.17124018,-75.95631683,-68.68712853,-69.3598893,-55.64447271,-56.66705605,-62.74083043
7.5,4.5,-76.46599628,-76.21618025,-72.38846566,-71.4734944,-68.3366644,-65.74444364,-59.00922194,-65.39345104
7.5,6,-72.1366802,-67.76966619,-87.57310468,-65.08598685,-79.61709864,-56.97648706,-62.02829271,-72.86519466
7.5,7.5,-76.36845891,-70.78410766,-66.45984498,-67.40187417,-74.06479497,-57.51136391,-69.30695741,-67.37839325
7.5,9,-77.29332845,-69.54613687,-76.53852324,-60.70575526,-72.26198655,-63.2851484,-60.61027577,-66.61234051
7.5,10.5,-72.74654602,-68.43320934,-69.86312234,-64.33522382,-77.28802702,-59.26041332,-61.66943783,-65.688657
7.5,12,-67.4066069,-67.1795672,-68.8237865,-69.96857514,-72.94167795,-57.06998343,-60.17036647,-69.82276089
7.5,13.5,-71.79202146,-73.34546909,-72.55109748,-65.40308822,-72.00390955,-60.56926304,-60.16634825,-72.43400749
7.5,15,-68.83412055,-64.65496705,-69.98867048,-70.42541708,-72.31418719,-59.10102362,-61.42193161,-79.73763003
