x,y,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
4.5,4.5,-74.21665808,-75.7861235,-75.94165751,-65.13178628,-72.43789029,-55.05083889,-60.6539955,-75.08712929
4.5,6,-71.67238876,-71.17965467,-73.4719593,-72.3622139,-66.21801596,-57.16327272,-63.90027246,-63.92935571
4.5,7.5,-68.26650406,-67.55808659,-70.85418648,-66.45980576,-64.93365763,-57.32594533,-60.8914222,-70.72953565
4.5,9,-68.49844523,-63.71681962,-71.36132209,-63.16829349,-66.24574349,-56.12194794,-62.32492784,-70.26523036
4.5,10.5,-72.1543232,-70.23681111,-70.86459348,-57.45979873,-68.90750453,-59.02636137,-66.50978926,-70.63072945
4.5,12,-73.11357751,-72.99502396,-77.88996951,-62.68431755,-70.68120381,-60.78049123,-70.83743312,-64.68201499
4.5,13.5,-71.01977347,-69.3379945,-77.42836637,-58.45934928,-70.442221,-61.74111831,-70.1984943,-71.91326128
4.5,15,-71.13322543,-72.15765497,-67.0427184,-56.05291458,-79.71406715,-63.40383028,-66.9627356,-64.70723701
4.5,16.5,-67.57154907,-67.41076147,-64.24719611,-55.92611072,-75.66936978,-65.53054975,-68.77565653,-65.74369552
4.5,18,-63.79149885,-70.58377394,-68.93470178,-60.67811949,-76.24306339,-73.8500081,-68.66444009,-68.24467917
4.5,19.5,-68.33384945,-61.61010867,-68.25809584,-64.84027915,-70.91638146,-65.97300202,-66.4134341,-68.29157951
4.5,21,-67.95878498,-56.75100258,-72.15745785,-66.53055824,-63.63767671,-65.77176384,-63.40531657,-68.55695764
4.5,22.5,-69.27731197,-58.5351867,-69.8221721,-65.60770481,-68.30101999,-61.69159271,-65.22487118,-70.13357718
4.5,24,-64.10564772,-57.94733239,-69.61781347,-61.42129369,-75.58897943,-64.95859814,-76.54766671,-73.82858301
4.5,25.5,-69.45383913,-57.36632534,-69.44743284,-67.59410228,-65.42173159,-63.75531875,-72.02370559,-73.82336152
4.5,27,-65.20434683,-58.09367883,-71.19853036,-65.89643519,-65.34057613,-64.62536634,-70.14281194,-73.98621875
6,27,-62.15229773,-58.43825428,-69.86994374,-64.78464958,-70.59607356,-69.47388816,-66.79977057,-73.5428408
6,25.5,-67.5985481,-56.9121586,-70.6259747,-70.36504173,-72.70323281,-66.46824281,-64.19112279,-71.43354028
6,24,-66.23585001,-56.9262688,-71.31830883,-67.38083602,-68.55348064,-60.412723,-65.98924437,-73.6707403
6,22.5,-63.51781986,-56.63098082,-78.73299611,-64.06120946,-64.93368527,-63.48350907,-66.22998781,-67.20158307
6,21,-73.19180847,-61.58382433,-70.84823543,-62.82395587,-66.59760191,-69.88096335,-73.82379322,-76.05889009
6,19.5,-63.95239027,-66.46726167,-68.18741877,-64.12111174,-68.01683382,-65.9242367,-68.76726979,-65.42556645
6,18,-64.88341379,-66.50883895,-66.5195979,-57.95280321,-73.33386709,-68.48442144,-70.74986303,-67.05181093
6,16.5,-67.55234818,-66.97734153,-69.89970333,-59.14878569,-68.16320169,-63.11835222,-65.47746501,-73.67188923
6,15,-67.3715624,-65.47362515,-76.46514576,-60.63360608,-71.12242,-61.27127421,-70.43459081,-62.24821487
6,13.5,-69.29191566,-66.5148358,-82.13639131,-58.80487596,-75.38283094,-58.97177222,-61.28995919,-63.66371157
6,12,-74.53195814,-64.44749907,-70.27833639,-62.12161754,-71.15490397,-60.28739529,-61.6034257,-70.69711536
6,10.5,-73.52099245,-68.33741908,-67.68565771,-65.42665226,-72.26963661,-63.06963407,-68.08270561,-64.50286009
6,9,-74.43631872,-72.55171032,-70.25340055,-62.06262085,-73.73008094,-59.22366624,-68.20814944,-70.93998577
6,7.5,-73.28787243,-72.53601699,-73.62878293,-65.85863777,-69.72159514,-57.81841122,-59.36868493,-79.45661628
6,6,-72.44973211,-73.94266559,-72.01588585,-69.44844988,-74.15889619,-63.75465524,-61.14482932,-71.88396996
6,4.5,-68.09383243,-69.14822885,-77.90234826,-73.60904797,-65.9743979,-60.31559333,-63.50703039,-66.62151759
6,3,-70.11724284,-67.19062677,-80.85015201,-67.53283296,-64.0635369,-54.76911123,-63.14861141,-68.83058397
6,1.5,-76.80396771,-68.11201516,-73.44526961,-64.06325914,-63.20694184,-57.13886306,-62.91414027,-74.64061221
7.5,1.5,-77.64892613,-68.90675867,-75.81014928,-67.07748398,-64.64031588,-63.12796087,-60.11436628,-62.74093001
7.5,3,-75.05174482,-66.6474726,-77.4779042,-66.88426686,-67.8072629,-62.71046145,-56.6697639,-62.66759342
